start_date,priority,experience_cat,team_size,budget,type,status,end_date
2025-04-16,medium,medium,9,49400,chore,completed,2025-05-22
2025-04-16,high,medium,6,31900,bug,completed,2025-05-02
2025-04-16,low,high,6,63100,feature,completed,2025-04-25
2025-04-16,low,low,8,67400,feature,completed,2025-04-22
2025-04-16,high,medium,6,59900,bug,completed,2025-05-22
2025-04-16,low,low,4,38000,bug,completed,2025-05-17
2025-04-16,medium,medium,4,59300,chore,completed,2025-05-07
2025-04-16,high,medium,6,72000,feature,completed,2025-05-06
2025-04-16,high,high,5,28400,chore,completed,2025-05-04
2025-04-16,low,low,9,57100,bug,completed,2025-04-24
2025-04-16,high,medium,4,18900,bug,completed,2025-05-30
2025-04-16,medium,high,4,69400,bug,completed,2025-06-14
2025-04-16,low,medium,4,42800,feature,completed,2025-06-15
2025-04-16,high,medium,3,50700,bug,completed,2025-06-01
2025-04-16,low,low,7,56900,bug,completed,2025-05-20
2025-04-16,low,low,5,27500,feature,completed,2025-06-15
2025-04-16,medium,medium,4,71000,chore,completed,2025-06-06
2025-04-16,high,low,8,70600,feature,completed,2025-06-02
2025-04-16,medium,medium,4,41300,feature,completed,2025-05-23
2025-04-16,medium,high,5,57100,feature,completed,2025-05-07
2025-04-16,medium,medium,6,59500,bug,completed,2025-06-15
2025-04-16,low,medium,8,55200,bug,completed,2025-05-08
2025-04-16,medium,low,3,48100,bug,completed,2025-04-29
2025-04-16,medium,low,5,16300,feature,completed,2025-05-06
2025-04-16,high,medium,6,53300,feature,completed,2025-04-24
2025-04-16,high,low,5,54500,bug,completed,2025-04-21
2025-04-16,medium,medium,4,61000,bug,completed,2025-04-29
2025-04-16,medium,high,6,52800,chore,completed,2025-04-23
2025-04-16,low,medium,5,17200,bug,completed,2025-06-01
2025-04-16,medium,medium,8,64300,doc,completed,2025-05-13
2025-04-16,medium,high,8,44200,chore,completed,2025-04-30
2025-04-16,medium,medium,5,59900,bug,completed,2025-04-28
2025-04-16,low,medium,8,52000,bug,completed,2025-05-03
2025-04-16,medium,medium,4,63300,bug,completed,2025-04-19
2025-04-16,medium,medium,3,52800,bug,completed,2025-05-08
2025-04-16,high,high,3,54700,bug,completed,2025-05-23
2025-04-16,medium,high,12,41000,feature,completed,2025-05-18
2025-04-16,medium,low,8,47200,feature,completed,2025-06-15
2025-04-16,high,low,7,45700,bug,completed,2025-05-20
2025-04-16,low,high,7,36000,feature,completed,2025-05-23
2025-04-16,high,high,8,69800,feature,completed,2025-05-08
2025-04-16,medium,medium,5,38300,bug,completed,2025-05-03
2025-04-16,low,low,3,80300,feature,completed,2025-05-05
2025-04-16,medium,low,6,46200,chore,completed,2025-05-12
2025-04-16,high,low,9,86600,bug,completed,2025-05-05
2025-04-16,high,medium,5,58200,feature,completed,2025-05-12
2025-04-16,high,medium,8,66400,bug,completed,2025-06-08
2025-04-16,medium,high,7,41400,feature,completed,2025-06-01
2025-04-16,medium,medium,7,44700,bug,completed,2025-04-30
2025-04-16,medium,medium,3,63600,bug,completed,2025-05-02
2025-04-16,medium,medium,8,30000,feature,completed,2025-04-27
2025-04-16,low,low,7,58300,bug,completed,2025-06-15
2025-04-16,medium,low,6,38200,feature,completed,2025-04-20
2025-04-16,medium,medium,6,56300,doc,completed,2025-05-13
2025-04-16,low,low,7,35000,bug,completed,2025-04-18
2025-04-16,high,low,4,61100,chore,completed,2025-04-27
2025-04-16,medium,low,6,51300,chore,completed,2025-06-15
2025-04-16,medium,medium,6,54100,feature,completed,2025-04-20
2025-04-16,medium,low,6,32600,bug,completed,2025-05-10
2025-04-16,medium,medium,11,62900,feature,completed,2025-05-14
2025-04-16,medium,low,7,47800,chore,completed,2025-05-29
2025-04-16,high,high,6,55700,bug,completed,2025-04-30
2025-04-16,medium,medium,10,45800,bug,completed,2025-06-15
2025-04-16,medium,medium,5,53600,feature,completed,2025-05-06
2025-04-16,high,high,7,66800,bug,completed,2025-05-02
2025-04-16,medium,medium,4,57100,feature,completed,2025-06-15
2025-04-16,medium,medium,5,71000,chore,completed,2025-05-03
2025-04-16,low,low,6,50400,doc,completed,2025-05-28
2025-04-16,low,medium,3,61900,bug,completed,2025-06-08
2025-04-16,medium,low,7,62700,chore,completed,2025-05-24
2025-04-16,high,low,5,75700,feature,completed,2025-05-25
2025-04-16,medium,low,7,61800,chore,completed,2025-04-22
2025-04-16,high,low,7,76100,bug,completed,2025-05-23
2025-04-16,high,low,6,58900,bug,completed,2025-05-21
2025-04-16,low,medium,7,42700,feature,completed,2025-04-18
2025-04-16,medium,low,6,35300,feature,completed,2025-05-05
2025-04-16,low,medium,5,20400,feature,completed,2025-06-15
2025-04-16,medium,medium,7,23400,feature,completed,2025-05-16
2025-04-16,medium,medium,4,80800,feature,completed,2025-05-20
2025-04-16,low,medium,8,15300,bug,completed,2025-04-23
2025-04-16,low,low,7,59600,feature,completed,2025-04-24
2025-04-16,medium,medium,7,39500,bug,completed,2025-05-18
2025-04-16,medium,low,7,40100,feature,completed,2025-05-09
2025-04-16,high,low,6,64200,bug,completed,2025-05-09
2025-04-16,low,high,10,35200,feature,completed,2025-05-01
2025-04-16,low,medium,5,77000,feature,completed,2025-04-28
2025-04-16,low,medium,7,51000,chore,completed,2025-04-23
2025-04-16,low,high,8,72200,bug,completed,2025-04-19
2025-04-16,high,medium,6,55700,bug,completed,2025-05-28
2025-04-16,low,medium,7,52700,bug,completed,2025-05-17
2025-04-16,medium,medium,6,54300,chore,completed,2025-04-30
2025-04-16,medium,medium,6,39200,bug,completed,2025-04-28
2025-04-16,medium,medium,6,44100,bug,completed,2025-04-19
2025-04-16,high,medium,6,44500,bug,completed,2025-04-26
2025-04-16,high,medium,7,20000,chore,completed,2025-04-25
2025-04-16,medium,low,1,66000,bug,completed,2025-04-21
2025-04-16,low,low,4,31700,bug,completed,2025-06-06
2025-04-16,medium,medium,5,48900,feature,completed,2025-04-21
2025-04-16,low,high,8,63200,chore,completed,2025-05-09
2025-04-16,low,medium,5,48100,bug,completed,2025-04-29
2025-04-16,high,low,6,47200,feature,completed,2025-05-05
2025-04-16,high,low,2,35600,doc,completed,2025-05-22
2025-04-16,low,medium,5,14500,feature,completed,2025-05-14
2025-04-16,medium,medium,2,67800,bug,completed,2025-04-29
2025-04-16,medium,low,10,57900,feature,completed,2025-05-24
2025-04-16,high,high,5,49800,chore,completed,2025-05-27
2025-04-16,medium,low,9,24500,bug,completed,2025-05-01
2025-04-16,high,low,5,62300,bug,completed,2025-05-27
2025-04-16,medium,high,5,42400,chore,completed,2025-05-11
2025-04-16,medium,medium,6,28500,bug,completed,2025-05-12
2025-04-16,low,medium,10,14800,bug,completed,2025-04-28
2025-04-17,low,medium,6,43800,doc,completed,2025-05-20
2025-04-17,medium,high,11,61200,chore,completed,2025-05-26
2025-04-17,high,medium,10,75400,feature,completed,2025-05-04
2025-04-17,medium,low,7,30100,doc,completed,2025-05-08
2025-04-17,medium,medium,7,54300,bug,completed,2025-05-08
2025-04-17,medium,medium,7,34200,feature,completed,2025-05-12
2025-04-17,medium,low,6,32000,doc,completed,2025-05-05
2025-04-17,low,low,5,78300,bug,completed,2025-04-22
2025-04-17,medium,medium,5,53200,feature,completed,2025-05-14
2025-04-17,medium,medium,6,52000,bug,completed,2025-05-04
2025-04-17,high,high,10,20700,chore,completed,2025-05-18
2025-04-17,low,high,3,50300,bug,completed,2025-05-22
2025-04-17,medium,high,2,27600,bug,completed,2025-05-20
2025-04-17,medium,medium,7,49700,chore,completed,2025-04-26
2025-04-17,medium,low,8,30200,bug,completed,2025-05-11
2025-04-17,medium,low,8,32800,feature,completed,2025-06-16
2025-04-17,high,medium,7,62600,feature,completed,2025-05-20
2025-04-17,medium,low,7,18400,bug,completed,2025-04-30
2025-04-17,medium,medium,7,41500,feature,completed,2025-05-09
2025-04-17,medium,medium,5,77000,bug,completed,2025-05-20
2025-04-17,medium,low,7,65500,feature,completed,2025-05-21
2025-04-17,high,low,4,49900,feature,completed,2025-04-30
2025-04-17,medium,high,7,64900,feature,completed,2025-05-08
2025-04-17,high,medium,7,25400,bug,completed,2025-05-16
2025-04-18,medium,low,6,56600,feature,completed,2025-06-12
2025-04-18,medium,medium,4,51300,bug,completed,2025-04-24
2025-04-18,low,low,4,65900,feature,completed,2025-05-14
2025-04-18,medium,medium,3,41400,feature,completed,2025-04-27
2025-04-18,medium,medium,6,53700,feature,completed,2025-06-17
2025-04-18,high,medium,4,35600,feature,completed,2025-05-14
2025-04-18,medium,high,2,39400,feature,completed,2025-05-07
2025-04-18,medium,low,8,58400,feature,completed,2025-05-02
2025-04-18,medium,low,10,53800,bug,completed,2025-05-20
2025-04-18,medium,low,8,45100,bug,completed,2025-05-06
2025-04-18,low,medium,8,60000,bug,completed,2025-05-03
2025-04-18,medium,low,4,69600,feature,completed,2025-05-01
2025-04-18,high,medium,8,69400,bug,completed,2025-05-04
2025-04-18,low,low,4,35500,doc,completed,2025-04-28
2025-04-18,high,medium,5,38400,bug,completed,2025-06-03
2025-04-18,high,high,7,53600,bug,completed,2025-04-26
2025-04-18,low,high,7,92400,bug,completed,2025-05-04
2025-04-18,medium,low,6,61000,bug,completed,2025-04-28
2025-04-18,low,high,3,62800,bug,completed,2025-05-04
2025-04-18,medium,low,7,32500,bug,completed,2025-05-11
2025-04-18,medium,medium,4,42000,feature,completed,2025-05-17
2025-04-18,low,high,7,35200,bug,completed,2025-05-29
2025-04-18,medium,medium,7,31500,feature,completed,2025-04-28
2025-04-18,medium,medium,5,50100,feature,completed,2025-04-28
2025-04-18,high,medium,5,54400,bug,completed,2025-04-30
2025-04-18,medium,high,2,72900,chore,completed,2025-05-08
2025-04-18,medium,medium,6,81500,feature,completed,2025-05-15
2025-04-18,medium,low,6,40100,doc,completed,2025-05-16
2025-04-18,medium,high,5,34000,doc,completed,2025-05-29
2025-04-18,medium,medium,13,70000,bug,completed,2025-06-05
2025-04-18,high,high,9,72500,bug,completed,2025-05-15
2025-04-18,medium,low,8,54700,bug,completed,2025-05-06
2025-04-18,high,high,8,44400,bug,completed,2025-05-18
2025-04-18,medium,high,7,52500,bug,completed,2025-05-01
2025-04-18,high,low,2,32700,bug,completed,2025-05-16
2025-04-18,low,medium,5,51800,doc,completed,2025-04-28
2025-04-18,high,medium,8,50000,bug,completed,2025-05-08
2025-04-18,medium,medium,5,63300,bug,completed,2025-04-28
2025-04-18,low,medium,5,46200,feature,completed,2025-05-31
2025-04-19,low,medium,1,41700,doc,completed,2025-04-28
2025-04-19,low,medium,6,54300,chore,completed,2025-06-18
2025-04-19,high,medium,5,49100,bug,completed,2025-05-17
2025-04-19,medium,low,6,39200,feature,completed,2025-05-18
2025-04-19,medium,medium,6,61000,bug,completed,2025-06-18
2025-04-20,high,medium,8,27000,bug,completed,2025-06-03
2025-04-20,medium,high,5,45100,chore,completed,2025-04-21
2025-04-20,medium,medium,7,54500,bug,completed,2025-05-03
2025-04-20,medium,medium,8,58200,feature,completed,2025-04-24
2025-04-20,medium,low,1,14900,chore,completed,2025-04-27
2025-04-20,medium,medium,6,56800,bug,completed,2025-05-11
2025-04-20,medium,low,4,15900,feature,completed,2025-05-27
2025-04-20,high,low,5,33100,feature,completed,2025-05-18
2025-04-20,medium,medium,6,50100,bug,completed,2025-05-05
2025-04-20,low,medium,6,64600,feature,completed,2025-05-25
2025-04-20,medium,low,6,37700,bug,completed,2025-05-06
2025-04-20,low,low,8,55200,bug,completed,2025-05-16
2025-04-20,low,low,7,58600,feature,completed,2025-06-19
2025-04-20,medium,medium,4,69500,bug,completed,2025-06-19
2025-04-20,medium,medium,7,61500,chore,completed,2025-05-08
2025-04-20,low,high,5,49800,feature,completed,2025-05-10
2025-04-20,medium,low,5,73800,bug,completed,2025-05-08
2025-04-20,medium,low,9,52000,bug,completed,2025-06-19
2025-04-20,low,low,1,80400,feature,completed,2025-05-17
2025-04-20,low,low,6,51500,doc,completed,2025-05-02
2025-04-20,medium,low,7,75200,bug,completed,2025-05-16
2025-04-20,low,medium,3,27900,feature,completed,2025-05-07
2025-04-21,medium,medium,6,43600,feature,completed,2025-04-27
2025-04-21,high,medium,8,63900,feature,completed,2025-04-29
2025-04-21,medium,high,5,55900,feature,completed,2025-05-08
2025-04-21,medium,low,6,76600,bug,completed,2025-06-20
2025-04-21,medium,high,8,94500,bug,completed,2025-05-13
2025-04-21,low,high,4,38500,bug,completed,2025-05-27
2025-04-21,high,medium,4,15900,bug,completed,2025-05-11
2025-04-21,low,high,5,48400,feature,completed,2025-05-22
2025-04-21,low,medium,8,35500,bug,completed,2025-06-09
2025-04-21,medium,low,3,45800,feature,completed,2025-05-08
2025-04-21,medium,medium,2,48400,chore,completed,2025-05-28
2025-04-21,high,high,6,40800,chore,completed,2025-05-09
2025-04-21,low,high,7,30800,bug,completed,2025-05-15
2025-04-21,low,medium,4,48700,bug,completed,2025-05-11
2025-04-21,high,low,6,53100,bug,completed,2025-05-22
2025-04-21,high,medium,5,44500,feature,completed,2025-05-07
2025-04-21,medium,low,6,25000,bug,completed,2025-05-05
2025-04-21,low,high,3,48100,feature,completed,2025-05-13
2025-04-21,high,medium,7,62900,chore,completed,2025-06-09
2025-04-21,high,medium,4,51500,bug,completed,2025-05-21
2025-04-21,low,medium,4,50800,chore,completed,2025-06-03
2025-04-21,low,medium,6,33900,bug,completed,2025-05-18
2025-04-21,high,medium,6,27400,bug,completed,2025-05-02
2025-04-21,medium,low,3,47300,feature,completed,2025-06-11
2025-04-21,medium,medium,10,68000,feature,completed,2025-06-04
2025-04-21,high,medium,5,54500,chore,completed,2025-05-09
2025-04-22,high,high,5,55500,feature,completed,2025-05-15
2025-04-22,low,medium,4,45000,bug,completed,2025-04-28
2025-04-22,low,medium,4,67200,feature,completed,2025-05-07
2025-04-22,medium,medium,8,31300,feature,completed,2025-06-21
2025-04-22,high,medium,7,55800,bug,completed,2025-05-31
2025-04-22,medium,medium,4,61900,bug,completed,2025-05-17
2025-04-22,medium,medium,6,48100,feature,completed,2025-05-04
2025-04-22,medium,medium,6,24300,feature,completed,2025-05-05
2025-04-22,medium,low,4,41300,chore,completed,2025-05-04
2025-04-22,medium,high,1,39300,bug,completed,2025-05-22
2025-04-22,medium,high,7,59400,feature,completed,2025-04-29
2025-04-22,medium,medium,4,8500,chore,completed,2025-06-11
2025-04-22,low,medium,4,41500,bug,completed,2025-06-03
2025-04-22,high,medium,6,52700,feature,cancelled,2025-05-14
2025-04-22,low,low,3,65700,bug,completed,2025-06-21
2025-04-22,low,medium,4,66500,feature,completed,2025-06-10
2025-04-22,medium,medium,5,39700,bug,cancelled,2025-04-27
2025-04-22,medium,low,8,49900,bug,completed,2025-05-30
2025-04-22,low,low,9,47200,bug,completed,2025-04-29
2025-04-22,medium,medium,3,12100,bug,completed,2025-05-27
2025-04-22,medium,high,3,42600,feature,completed,2025-06-02
2025-04-22,high,medium,4,62400,chore,completed,2025-05-19
2025-04-22,medium,medium,6,36800,doc,completed,2025-05-14
2025-04-22,high,low,7,53400,doc,completed,2025-06-12
2025-04-22,medium,low,8,53300,bug,completed,2025-05-18
2025-04-22,medium,medium,11,21700,bug,completed,2025-04-30
2025-04-22,medium,medium,7,72300,feature,completed,2025-05-09
2025-04-22,medium,high,8,42600,bug,completed,2025-05-03
2025-04-22,high,medium,3,38000,chore,completed,2025-05-20
2025-04-22,high,medium,3,38800,bug,completed,2025-05-18
2025-04-23,low,medium,3,66300,feature,completed,2025-06-22
2025-04-23,medium,medium,8,31300,bug,completed,2025-05-07
2025-04-23,high,medium,3,63700,bug,completed,2025-06-01
2025-04-23,low,medium,6,72000,feature,completed,2025-05-23
2025-04-23,low,low,4,39700,bug,completed,2025-06-12
2025-04-23,medium,medium,7,57500,feature,completed,2025-05-27
2025-04-23,high,high,6,42700,chore,completed,2025-05-21
2025-04-23,high,high,6,47800,feature,completed,2025-05-18
2025-04-23,medium,low,9,31300,bug,completed,2025-04-26
2025-04-23,medium,medium,7,56200,chore,completed,2025-05-06
2025-04-23,high,medium,9,70800,chore,completed,2025-06-11
2025-04-23,medium,medium,3,56700,bug,completed,2025-05-12
2025-04-23,low,medium,5,64700,bug,completed,2025-05-07
2025-04-23,medium,high,9,63100,bug,completed,2025-06-09
2025-04-23,high,medium,4,33000,chore,completed,2025-05-15
2025-04-23,medium,low,5,43100,feature,completed,2025-05-04
2025-04-23,medium,low,5,45800,chore,completed,2025-04-27
2025-04-23,medium,medium,7,23500,feature,completed,2025-05-01
2025-04-23,medium,low,6,26300,bug,completed,2025-06-22
2025-04-23,low,medium,5,47800,feature,completed,2025-05-22
2025-04-23,low,medium,4,30200,feature,completed,2025-05-03
2025-04-23,high,medium,5,73100,feature,completed,2025-05-27
2025-04-23,medium,high,5,35200,bug,completed,2025-06-10
2025-04-23,high,low,6,38100,doc,completed,2025-05-27
2025-04-23,medium,medium,3,45500,bug,completed,2025-05-13
2025-04-23,low,medium,7,32500,doc,completed,2025-04-30
2025-04-23,low,medium,7,59200,bug,completed,2025-06-03
2025-04-23,medium,high,7,56200,bug,completed,2025-05-06
2025-04-23,medium,low,7,44900,chore,completed,2025-05-24
2025-04-23,low,medium,6,54100,feature,completed,2025-05-02
2025-04-23,medium,high,7,58500,bug,completed,2025-05-15
2025-04-23,medium,low,6,56500,bug,completed,2025-05-02
2025-04-23,low,medium,3,24900,bug,completed,2025-06-22
2025-04-23,high,high,6,35000,feature,completed,2025-05-20
2025-04-23,low,high,6,40200,bug,completed,2025-06-01
2025-04-23,medium,low,3,55700,bug,completed,2025-06-12
2025-04-23,low,medium,6,43200,bug,completed,2025-05-19
2025-04-23,high,low,6,44600,feature,completed,2025-05-09
2025-04-23,high,low,5,53100,bug,completed,2025-05-01
2025-04-23,low,low,9,43300,bug,completed,2025-05-06
2025-04-24,low,high,2,44300,bug,completed,2025-06-11
2025-04-24,medium,medium,4,68200,bug,completed,2025-05-01
2025-04-24,high,high,8,50800,bug,completed,2025-06-14
2025-04-24,medium,high,6,35100,feature,completed,2025-05-17
2025-04-24,high,medium,8,44300,bug,completed,2025-05-23
2025-04-24,high,high,5,57500,chore,completed,2025-05-06
2025-04-24,low,low,10,30900,feature,completed,2025-05-08
2025-04-24,medium,medium,4,52400,bug,completed,2025-05-07
2025-04-24,medium,medium,2,20200,bug,completed,2025-05-04
2025-04-24,medium,medium,4,69000,bug,completed,2025-05-02
2025-04-24,medium,low,7,32900,feature,completed,2025-06-10
2025-04-24,high,high,4,45600,feature,completed,2025-05-22
2025-04-24,medium,low,8,17000,feature,completed,2025-05-20
